,id,Resource Name,Launch URL,Launch URL Languge,Organisation Name,Launch URL Date,Resources Offered,Access Method,Operating Hours,Freeform Address,Postcode,State/WP,City,GPS Plus Code,Contact Method(s),Contact Number(s),Latest Social Media Post URL,Latest Social Media Post Date,Imported by User,Info Source,Import Batch Name,Import Date,GPS Latitude,GPS Longitude,Resource End Date,Contact Name,Religious,Any Other Limits?,Access Method Other,Donations Bank Info,Donations Accepted,Freeform Notes Misc,Resource Freeform Notes,Other Contact Details,Contact Freeform Info,Must Contact First,Quantity Limits,Other Limits Details,Unique Identifier(RL),Import Status,Covers Area?,Donations Accepted Other,Estimated Supply Levels,Launch Freeform Text,Government Funded,Inactive?,Resources Offered Other,Launch URL Language Other,createdTime
247,recmZPm2TKgfdOMoy,Food Bank by Vonquenus,https://www.facebook.com/vonquenus/posts/4071296186257863,"['English', 'Mandarin']",Vonquenus,2021-07-06,['General Supplies'],['Self-Service'],,"Atria Shopping Gallery, Jalan SS 22/23, Damansara Jaya, Petaling Jaya, Selangor",47400.0,Selangor,Petaling Jaya,"4JG8+VJ Petaling Jaya, Selangor",['Email'],,,,TFH,Social Media Post,Initial Import,2021-07-12T16:08:02.000Z,3.1271875,101.6165625,,,,,,,,They seem to accept funding based on their fb post where they thanked someone for funding their food bank?,,vonquenus@gmail.com,Emailing might not be the only way but it seems to be the only contact details i can find currently,,,,,,,,,,,,,,2021-07-12T16:08:02.000Z
248,recIMXTp5yQVHk43B,Food bank by Kedai Makan Abang Tukang Masak,https://www.facebook.com/1968525450117120/posts/2629435890692736/,['Malay'],Kedai Makan Abang Tukang Masak,2021-07-01,['General Supplies'],"['Self-Service', 'Home Delivery']","8.00am-8.00pm, Mon-Fri, Sunday","C-G01, Block C, Plaza Suria, Jalan PJU 10/4C, Damansara Damai, Petaling Jaya, Selangor, Malaysia",47830.0,Selangor,Petaling Jaya,"5HVP+V2 Petaling Jaya, Selangor","['Call', 'WhatsApp']","019-285 8015 (Call), +60 17-627 5017 (Whatsapp)",https://www.facebook.com/ATMrestaurant/,2021-07-12,TFH,Social Media Post,Initial Import,2021-07-12T16:15:44.000Z,3.1946875,101.5850625,,,,,,Halaman Nurani (CIMB) 8603063940 Ref:Kongsirezeki,['Funding'],"Delivery area not specified
",,,,,,,,,,,,,,,,,2021-07-12T16:15:44.000Z
249,rec1cblyqGhkgOOjC,Food bank by Work Zone Auto Trading,https://www.facebook.com/518582581636954/posts/1992349694260228/,['Malay'],Work Zone Auto Trading,2021-06-25,['General Supplies'],['Self-Service'],"7am-6pm, Mon-Sat","7, Jalan PJS 3/1, Taman Medan, Petaling Jaya, Selangor, Malaysia",46000.0,Selangor,Petaling Jaya,"3JFJ+RV Petaling Jaya, Selangor",['Call'],012-3621270,https://www.facebook.com/workzoneautotrading/,2021-07-06,TFH,Social Media Post,Initial Import,2021-07-12T16:21:12.000Z,3.0745625,101.6321875,,Kama Rus,,,,,"['Dry Goods', 'Fresh Goods']",,,,"(10am, 1pm, 4pm, Monday to Saturday only)",,,,,,,,,,,,,,2021-07-12T16:21:12.000Z
250,recdm3bWOnfWMzEPz,Food Aid by DapurCheMek,https://www.instagram.com/p/CQvebS4Nf4A/,['Malay'],DapurCheMek,2021-06-30,,['Arrange Pickup'],"11am-1pm, 5pm-7pm, Tuesday and Friday",,,,,,['WhatsApp'],"019-4095040, 012-2020012",https://www.instagram.com/p/CRGasxQNZgr/,2021-07-10,TFH,Social Media Post,Initial Import,2021-07-12T16:26:12.000Z,,,,,,,,,,"Please do DM, location is not stated",,,,True,,,,,,,,,,,,,2021-07-12T16:26:12.000Z
251,reccSYnv11pw7pXVd,Food bank at The Light Concept Bar by Be With U,https://www.facebook.com/101351272223003/posts/102867075404756/,"['English', 'Mandarin']",Be With U,2021-07-06,['Supply Packs'],['Self-Service'],12pm – 5pm,"21, Jalan PPU 2A, Taman Perindustrian Puchong Utama, Puchong, Selangor.",47100.0,Selangor,Puchong,"2J57+J8 Puchong, Selangor","['Call', 'FB Message']",014-2687258,https://www.facebook.com/BeWithUu/,2021-07-12,TFH,Social Media Post,Initial Import,2021-07-12T16:33:16.000Z,3.0090625,101.6133125,,,,,,,"['Dry Goods', 'Fresh Goods']",,,Be With U 与你同在,,,,,,,,,,,,,,,2021-07-12T16:33:16.000Z
252,rec6klC7fllDH17zb,Hania Clinic Medical & Surgery,https://www.facebook.com/haniaclinic/photos/a.118186116683923/322264142942785/,['Malay'],Hania Clinic Medical & Surgery,2021-06-29,,,"9am-7pm, Mon-Sun","10, Jalan Boling Padang G 13/G, Seksyen 13, Shah Alam, Selangor / Shah Alam ",40100.0,Selangor,Shah Alam,"3HG2+C2 Shah Alam, Selangor","['WhatsApp', 'Call', 'Email', 'FB Message']",019-216 5921 (Call and Whatsapp),,,TFH,Social Media Post,Initial Import,2021-07-12T16:56:49.000Z,3.0760625,101.5500625,,,,,,,,,Help such as food or drinks will be provided upon contact in Shah Alam or near clinic,"hania.medical@gmail.com, Hania Clinic Medical & Surgery",,True,,,,,True,,,,,,,,2021-07-12T16:56:49.000Z
253,rech6kbGzCGoXEm9o,Food Bank Sek17 Shah Alam,https://www.facebook.com/photo.php?fbid=10159770200006018&set=p.10159770200006018&type=3,['Malay'],N/A,2021-06-30,['General Supplies'],['Self-Service'],,"Jalan Austin Height 8/6,",,Selangor,Shah Alam,,['WhatsApp'],+60 18-973 2660,,,TFH,Social Media Post,Initial Import,2021-07-12T17:01:10.000Z,,,,,,,,,,Please do contact asap to find out more details as much info such especially the exact location is missing,,,,,,,,,,,,,,,,,2021-07-12T17:01:10.000Z
254,recNT2vF2a4Va4hUL,Food bank by Boodak Outlet,https://twitter.com/MegatAD/status/1410273505233362944,['Malay'],Boodak Outlet,2021-07-01,['General Supplies'],['Self-Service'],"9am-5pm, Mon-Fri","Lot 12-GF, Jalan Setia Perdana U13/BF, Shah Alam",40170.0,Selangor,Shah Alam,"4FF9+MW Shah Alam, Selangor","['Call', 'Email', 'FB Message']",014-621 1280,,,TFH,Social Media Post,Initial Import,2021-07-12T17:08:44.000Z,3.1241875,101.4698125,,,,,,,,,,"helloboodak@gmail.com, Boodak Outlet",,,,,,,,,,,,,,,2021-07-12T17:08:44.000Z
255,recUjGVyEtyA21wme,Food bank by Syarikat Tuah Bersaudara,https://twitter.com/ErenaTakeuchi/status/1410144686342230019,['Malay'],Syarikat Tuah Bersaudara,2021-06-30,['General Supplies'],['Self-Service'],"8am-4pm, every day except Wed","No.41-G, Jalan Pulau Lumut P U10/P, Alam Budiman, Shah Alam, Selangor",40170.0,Selangor,Shah Alam,"4FVJ+PP Shah Alam, Selangor","['Call', 'WhatsApp']","+60193047056 (call), 0172540825 (Whatsapp)",,,TFH,Social Media Post,Initial Import,2021-07-12T17:14:47.000Z,3.1443125,101.4818125,,,,,,MAYBANK: TUAH BERKAT SDN BHD  564726684561 REF: FOODBANK,['Funding'],,,,,,,,,,,,,,,,,,2021-07-12T17:14:47.000Z
256,recrc4u17iZGvHEwo,Food bank Shah Alam,https://www.facebook.com/maria.idora.3/posts/2262295947239870,['Malay'],N/A,2021-07-04,['General Supplies'],['Self-Service'],,"Jalan 1B,Taman Setia Warisan",,Selangor,Shah Alam,,"['WhatsApp', 'FB Message', 'Instagram DM']",+60 17-628 1946,https://www.facebook.com/maria.idora.3,2021-07-12,TFH,Social Media Post,Initial Import,2021-07-12T17:23:08.000Z,,,2021-07-12,Safwanah Samat,,,,,"['Dry Goods', 'Fresh Goods']",Please do DM if necessary as the individual has stopped doing food bank on 12th of July,,Safwanah Samat (https://www.facebook.com/maria.idora.3)    kafaf_sight (https://www.instagram.com/kafaf_sight/?fbclid=IwAR3rG2bnpt7lS6X_BI-ThMxIfEz2xlqIA0WVwIDhC-bxv57AGhTdHl-lQ7k)  ,,,,,,,,,,,,,,,2021-07-12T17:23:08.000Z
257,recRLOLBI3fRiaPg6,Food bank at Friend's Pharmacy,https://www.facebook.com/photo/?fbid=185560123579122&set=pcb.185560320245769,['Malay'],Friend's Pharmacy,2021-07-03,['General Supplies'],['Self-Service'],9.30am-8.00pm,"27, Jalan Tengku Ampuan Zabedah F 9/F, Seksyen 9, Shah Alam, Selangor",40100.0,Selangor,Shah Alam,"3GMF+X2 Shah Alam, Selangor",['Call'],03-5524 0028,,,TFH,Social Media Post,Initial Import,2021-07-12T17:27:30.000Z,3.0849375,101.5225625,,,,,,,"['Dry Goods', 'Fresh Goods']",,,,,,,,,,,,,,,,,,2021-07-12T17:27:30.000Z
258,rec0uZXCOh0zhxeIn,"Food bank at Restoran Asam Pedas/Speedmart, D'Bayu",https://twitter.com/MyBktJelutong/status/1411153181678063620/photo/1,['English'],Restoran Mak Uda,2021-07-03,['General Supplies'],['Self-Service'],,"17, Jalan Serambi U8/21, Bukit Jelutong, Shah Alam, Selangor",40150.0,Selangor,Shah Alam,"4G3H+58 Shah Alam, Selangor",['Call'],"01127349808, 0192771383 ",,,TFH,Social Media Post,Initial Import,2021-07-12T17:38:44.000Z,3.1029375,101.5283125,,,,,,Maybank 162478185985 - Syed Mohamed Arif,"['Funding', 'Dry Goods', 'Fresh Goods']",Please do confirm the exact location ,,,"The photo providing contact information is too blurry, there might be mistake in the phone number, proceed with caution  (https://twitter.com/MyBktJelutong/status/1411153181678063620/photo/1)",,,,,,,,,,,,,,2021-07-12T17:38:44.000Z
259,recyfummnMm8pdSlP,Restaurant Mou Dek Ding,https://m.facebook.com/story.php?story_fbid=320386976406494&id=105903107854883,['Chinese'],Restaurant Mou Dek Ding,2021-07-21,['General Supplies'],['Self-Service'],8am-8pm,"25, Jalan USJ 10/1c, Taipan, Subang Jaya",47600.0,Selangor,Subang Jaya,2HXM+9R,['Call'],016-3535132,https://m.facebook.com/story.php?story_fbid=320386976406494&id=105903107854883,2021-10-07,TFH,,Initial Import,2021-07-13T13:25:13.000Z,,,,,,['Non-Halal'],,,,,,,,,,,ImportRL98,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T13:25:13.000Z
260,rec6PC2kkoSDCpUDH,Food Bank by Pertubuhan Amal Team,https://www.facebook.com/photo?fbid=10158380257336478&set=a.10158379320476478,"['Malay', 'English']", Pertubuhan Amal Team,2021-06-29,['General Supplies'],['Self-Service'],"10am-8pm, Mon-Sun","Warong Sahabat Amal Team. No. 12-1, Jalan 7/1G-1, Seksyen 7 Bandar Baru Bangun",43650.0,Selangor,Bandar Baru Bangi,"XQCH+PX Bandar Baru Bangi, Selangor, Malaysia",['Call'],+6012249 3378,https://www.facebook.com/photo?fbid=10158380257336478&set=a.10158379320476478,2021-06-29,usagiramen,Social Media Post,Initial Import,2021-07-12T14:25:12.000Z,2.9718125,101.7799375,,Encik Hery,,,,,,,,,,,,,,,,,0.9,,,,,,2021-07-12T14:25:12.000Z
261,recBC2aYHKj4J1VdZ,Food Bank at BBQ X Beer,https://www.facebook.com/BBQ-X-BEER-103857118519291/photos/132136255691377,"['English', 'Mandarin']",BBQ X Beer,2021-07-03,"['Fresh Supplies', 'General Supplies']",['Self-Service'],"4pm-12am, Mon-Sun","No 37, Jalan Bunga Pekan 4, Taman Seri",42700.0,Selangor,Banting,"RF6X+4Q Banting, Selangor, Malaysia",,,https://www.facebook.com/BBQ-X-BEER-103857118519291/,2021-07-08,usagiramen,Social Media Post,Initial Import,2021-07-12T14:34:40.000Z,2.8103125,101.4994375,,,,,,,['Fresh Goods'],,,,+60146053699,,,,,,,,0.9,,,,,,2021-07-12T14:34:40.000Z
262,recxrrVY8crAalLUe,Food Bank at Ayun Station Djay Power Bukit Changgang,https://www.facebook.com/norhafiza.taruddin/posts/5737915252946442,"['Malay', 'English']",Ayun Station Djay Powe,2021-07-06,['Fresh Supplies'],['Self-Service'],"10am-8pm, Mon-Sun","Ayun Station Djay Power, Kampong Bukit Changgang",43900.0,Selangor,Banting,"RJHH+XW Banting, Selangor, Malaysia",,,https://www.facebook.com/norhafiza.taruddin/posts/5737915252946442,2021-07-06,usagiramen,Social Media Post,Initial Import,2021-07-12T14:41:21.000Z,2.8299374999999998,101.6298125,,,,,,,"['Fresh Goods', 'Dry Goods']",Items are top-up daily.,,N/A,,,,,,,,,0.8,,,,,,2021-07-12T14:41:21.000Z
263,recPE2a60UTN883sV,"Food Bank at Shell Olak Lempit, Banting",https://www.facebook.com/photo?fbid=10158380166066478&set=a.10158379320476478,"['Malay', 'English']","Kelab Sukarelawan Amal, Team Sahabat SMKBC 1988.",2021-06-29,['General Supplies'],['Self-Service'],24h,"Jalan Klang Banting, Mukim",42700.0,Selangor,Banting,"RHMX+W2 Banting, Selangor, Malaysia",,,https://www.facebook.com/photo?fbid=10158380166066478&set=a.10158379320476478,2021-07-29,usagiramen,Social Media Post,Initial Import,2021-07-12T14:54:36.000Z,2.8348125,101.5975625,,Syed Azmi,,,,,,,,,Contact is from a volunteer group.,,,,,,,,0.8,,,,,,2021-07-12T14:54:36.000Z
264,recxrNqvt2dd8Um6i,Food Bank by BHPetrol Bukit Changgang,https://www.facebook.com/photo?fbid=10158380166066478&set=a.10158379320476478,"['Malay', 'English']"," Kelab Sukarelawan Amal, Team Sahabat SMKBC 1988",2021-06-29,['General Supplies'],['Self-Service'],24h,"Jalan Perak Kanan, Kampung Labohan Dagang",43900.0,Selangor,Banting,"RJGM+G2 Banting, Selangor, Malaysia",,,https://www.facebook.com/photo?fbid=10158380166066478&set=a.10158379320476478,2021-06-29,usagiramen,Social Media Post,Initial Import,2021-07-12T15:04:30.000Z,2.8263125000000002,101.6325625,,Syed Azmi,,,,,,,,,Contact is from a volunteer group,,,,,,,,0.8,,,,,,2021-07-12T15:04:30.000Z
265,rectqd8FxPSx45Myf,Food Bank at Mama Cook,https://www.facebook.com/255422114471471/posts/4695161887164116/,"['Mandarin', 'English']",Mama Cook,2021-07-04,"['General Supplies', 'Supply Packs']",['Self-Service']," 8am-7pm Mon, 6am-7pm Tue-Sat, 8am-12pm Sun","No: 16, Jalan SG 3/5, Taman Seri Gombak",68100.0,Selangor,Batu Caves,"6PR3+R6 Batu Caves, Selangor, Malaysia","['Call', 'WhatsApp']",+60 13-726 9911,https://www.facebook.com/255422114471471/posts/4695161887164116/,2021-07-04,usagiramen,Social Media Post,Initial Import,2021-07-12T15:15:24.000Z,3.2420625,101.7030625,,,,,,,,,,,,,,,,,,,0.8,,,,,,2021-07-12T15:15:24.000Z
266,recef4tBrSDmEFZp3,Food Bank by Persatuan Perayaan Poh Tor BMC Selangor,https://www.facebook.com/story.php?story_fbid=6038481849526225&id=1371199999587790,"['English', 'Mandarin']",Persatuan Perayaan Poh Tor BMC Selangor,2021-07-04,"['General Supplies', 'Premade Meals', 'Supply Packs']",['Self-Service'],"12pm-8pm, Mon-Sun",23-1 Jalan Temenggung 11/9 Bandar Mahkota,43200.0,Selangor,Cheras,"3Q2Q+PM Cheras, Selangor, Malaysia","['WhatsApp', 'Call']",+60 12-298 2299,https://www.facebook.com/story.php?story_fbid=6038481849526225&id=1371199999587790,2021-07-04,usagiramen,Social Media Post,Initial Import,2021-07-12T15:23:51.000Z,3.0518125,101.7891875,,,Buddhist,,,,,,,,Contact is taken from FB page. Religious Organisation.,,,,,,,,0.9,,,,,,2021-07-12T15:23:51.000Z
267,recDmiZ1xtaoYLyCG,Food Bank by Alimama Live Mall,https://www.facebook.com/waniardy.widya/posts/356710159152650,"['Malay', 'Mandarin']",Alimama Live Mall,2021-07-06,['General Supplies'],['Self-Service'],,"D3-1-G, Jalan Dutamas 3, Taman Dutamas",43200.0,Selangor,Cheras,"2QJ6+J4 Cheras, Selangor, Malaysia",,,https://www.facebook.com/waniardy.widya/posts/356710159152650,2021-07-06,usagiramen,Social Media Post,Initial Import,2021-07-12T15:33:42.000Z,3.0315625,101.7603125,,,,,,,,,,,,,,,,,,,0.8,,,,,,2021-07-12T15:33:42.000Z
268,rec0PkvA57U6hEhSS,Food Bank by Everstrong Machinery Sdn Bhd,https://www.facebook.com/waniardy.widya/posts/356710159152650,['English'],Everstrong Machinery Sdn Bhd,2021-07-07,"['General Supplies', 'Premade Meals']",['Self-Service'],"8:30am-5:30pm Mon-Fri, 8:30am-3pm Sat","7-G, Jalan Kasturi 1, Kasturi Business Plaza",43200.0,Selangor,Balakong,"2QQ9+CH Balakong, Selangor, Malaysia","['WhatsApp', 'Call']",+60 12-677 1284,https://www.facebook.com/waniardy.widya/posts/356710159152650,2021-07-07,usagiramen,Social Media Post,Initial Import,2021-07-12T15:39:41.000Z,3.0385625,101.7689375,,,,,,,"['Dry Goods', 'Fresh Goods']",,,,,,,,,,,,0.5,,,,,,2021-07-12T15:39:41.000Z
269,rec3Rla2LWsl4ctPb,Food Support in Klang,https://www.facebook.com/story.php?story_fbid=5627065127365746&id=379806538758324,['English'],Charles Santiago,2021-06-29,"['General Supplies', 'Supply Packs']","['Home Delivery', 'Arrange Pickup']",N/A,N/A,,Selangor,Klang,,['Call'],013-3311241,https://www.facebook.com/story.php?story_fbid=5627065127365746&id=379806538758324,2021-06-29,usagiramen,Social Media Post,Initial Import,2021-07-12T15:46:23.000Z,,,,Charles Santiago,,['Region Locked'],,,['Dry Goods'],,,,Contact is MP Klang. A Food Bank is arrange to deliver dry products to homes.,True,,,,,True,,1.0,,True,,,,2021-07-12T15:46:23.000Z
270,rechl4hh8AjBgrseE,Food Bank by Masjid Raja Haji Fi Sabilillah,https://twitter.com/Twt_Cyberjaya/status/1410167371684147201?s=20,['Malay'],Masjid Raja Haji Fi Sabilillah,2021-06-30,['General Supplies'],['Self-Service'],?,"Persiaran Semarak Api, Cyberjaya",63000.0,Selangor,Cyberjaya,"WJJX+X5 Cyberjaya, Selangor, Malaysia",['Call'],+60383220096,https://twitter.com/Twt_Cyberjaya/status/1410167371684147201?s=20,2021-07-30,usagiramen,Social Media Post,Initial Import,2021-07-12T15:52:42.000Z,2.9324375,101.6479375,,,Muslim,,,,,,,,Contact Number is to a Mosque.,,,,,,,,0.9,,,,,,2021-07-12T15:52:42.000Z
271,recGxoPSaFMvqb9Ll,Food Truck in front of Aerodyne Group,https://twitter.com/lyalalan/status/1410933152831336451?s=21,"['English', 'Malay']",Aerodyne Group,2021-07-02,['General Supplies'],['Self-Service'],24h,"Aerodyne Group, Persiaran Cyber Point Selatan, Cyber 8",63000.0,Selangor,Cyberjaya,"WM22+GR Cyberjaya, Selangor, Malaysia",,,https://twitter.com/lyalalan/status/1410933152831336451?s=21,2021-07-02,usagiramen,Social Media Post,Initial Import,2021-07-12T15:59:08.000Z,2.9013125,101.6520625,,,,,,,,No Contact. Free to take what you need from the food truck. Not manned by anyone.,,,,,,,,,,,1.0,,,,,,2021-07-12T15:59:08.000Z
272,recJ6CFTi001P0Tpr,Gerobok Rezeki by Persatuan Infaq Rezeki Hulu Langat (IRHL),https://www.facebook.com/photo/?fbid=2516473111831433&set=gm.3089688671276059,['Malay'],Persatuan Infaq Rezeki Hulu Langat (IRHL),2021-07-05,['General Supplies'],['Self-Service'],24h,"Rumah Tok Ketua Dusun Nanding, LOT 2894, Dusun Nanding",43100.0,Selangor,"Dusun Nanding, Hulu Langat",,,,https://www.facebook.com/photo/?fbid=2516473111831433&set=gm.3089688671276059,2021-07-05,usagiramen,Social Media Post,Initial Import,2021-07-12T16:05:06.000Z,,,,,Muslim,,,,,Unknown location. Food bank available to kampung area.,,,,,,,,,,,0.6000000000000001,,,,,,2021-07-12T16:05:06.000Z
273,recGavojZx5leXaE0,Food Bank by N23 Dusun Tua,https://www.facebook.com/watch/?v=491773598748909,['Malay'],N23 Dusun Tua,2021-07-15,['General Supplies'],['Home Delivery'],?,"2B, Medan Selera, Taman Pinggiran Delima",43100.0,Selangor, Hulu Langat,"4RC6+M3 Hulu Langat, Selangor, Malaysia",['Call'],+6016-947 9836,https://www.facebook.com/watch/?v=491773598748909,2021-07-15,usagiramen,Social Media Post,Initial Import,2021-07-12T16:11:34.000Z,3.1216875,101.8101875,,Abd Rashid Ahmad,Muslim,,,,,,,,,,,,,,,,1.0,,,,,,2021-07-12T16:11:34.000Z
274,recDPND9K9rrQB7ca,Gerobok Rezeki by Athong Workshop,https://www.facebook.com/story.php?story_fbid=3985438224844430&id=100001348768551,['Malay'],Athong Workshop,,['General Supplies'],['Self-Service'],,"Jalan Sukun, Kanchong Darat",42700.0,Selangor,Banting,"QFQX+VR Banting, Selangor, Malaysia",,,https://www.facebook.com/story.php?story_fbid=3985438224844430&id=100001348768551,,usagiramen,Social Media Post,Initial Import,2021-07-12T16:19:22.000Z,2.7896875,101.4995625,,N/A,Muslim,,,,,Social Media post is set to private. Most info are N/A. Please go at your own risk.,,,,,,,,,,,,,,,,,2021-07-12T16:19:22.000Z
275,recq8ipayC1CaBTjW,Gerobok Infaq by Madrasah Tahfiz Al-Aziz,https://www.facebook.com/photo/?fbid=4509550319108552&set=g.298236545321748,['Malay'],Madrasah Tahfiz Al-Aziz,2021-06-14,['General Supplies'],['Arrange Pickup'],?,Kampung Sungai Sekamat,43200.0,Selangor,Kajang,"2QFH+59 Kajang, Selangor, Malaysia",['Call'],"012-9500677 (Pegawai Tadbir), 018-3919022 (Mudir)",https://www.facebook.com/photo/?fbid=4509550319108552&set=g.298236545321748,2021-07-14,usagiramen,Social Media Post,Initial Import,2021-07-12T16:43:32.000Z,3.0229375,101.7784375,,"Ustaz Ahmad Syafi'ie b. Johan (Pegawai Tadbir), Ustaz Malek Afifi b. Muhammad (Mudir)",Muslim,,,,,,,,,True,,,,,,,1.0,,,,,,2021-07-12T16:43:32.000Z
276,recS31gitLGJKStup,Food Bank by Al-Istiqamah,https://www.facebook.com/Masjid-Al-Istiqamah-Sungai-Merab-Luar-105908121673403/photos/pcb.122522923345256/122522653345283,['Malay'],Al-Istiqamah,2021-06-14,['General Supplies'],['Self-Service'],"11am-1pm, 5pm-6:30pm, Mon, Wed, Sat","Jln Rangkaya Sultan, Kampung Sungai Merab Luar",43000.0,Selangor,Kajang,"WQJ3+M7 Kajang, Selangor, Malaysia",['Call'],"013-3088982, 010-2227942",https://www.facebook.com/Masjid-Al-Istiqamah-Sungai-Merab-Luar-105908121673403/photos/pcb.122522923345256/122522653345283,2021-06-14,usagiramen,Social Media Post,Initial Import,2021-07-12T16:52:36.000Z,2.9316875,101.7531875,,"TH Rosli Talib, Zaibaiduri",Muslim,,,"Acc No: 12100000401713, Name: Masjid Al-Istiqamah Sungai Merab, Ref: Infaq Food Bank",['Funding'],,,,,,,,,,,,0.5,,,,,,2021-07-12T16:52:36.000Z
277,recHG2c7GlHXLmLIu,Gerobok Rezeki PASTI Bandar Teknologi Kajang,https://www.facebook.com/photo/?fbid=4243031295717397&set=gm.4034568769997239,['Malay'],PASTI Bandar Teknologi Kajang,2021-06-16,['General Supplies'],['Self-Service'],?,"44, Jalan 3/8, Bandar Teknologi Kajang",43500.0,Selangor,Semenyih,"XR9C+36 Semenyih, Selangor, Malaysia",['Call'],+60 18-777 5985,https://www.facebook.com/photo/?fbid=4243031295717397&set=gm.4034568769997239,2021-06-16,usagiramen,Social Media Post,Initial Import,2021-07-12T17:06:12.000Z,2.9676875,101.8205625,,Ustazah Ayu,Muslim,,,Need to contact +60 18-777 5985 (Ustazah Ayu),['Funding'],,,,,,,,,,,,0.5,,,,,,2021-07-12T17:06:12.000Z
278,recvDak4Itgz3jLxJ,"Food Bank by Green Camp Store, Opposite Giant Prima Saujana Kajang",https://www.facebook.com/story.php?story_fbid=10224040296148568&id=1633894141,"['English', 'Malay']",N/A,2021-06-30,"['General Supplies', 'Supply Packs']",['Self-Service'],?,"Plot 8, Jalan Prima Saujana 2/F, Taman Prima Saujana",43000.0,Selangor,Kajang,"2R53+M2 Kajang, Selangor, Malaysia",,,https://www.facebook.com/story.php?story_fbid=10224040296148568&id=1633894141,2021-06-30,usagiramen,Social Media Post,Initial Import,2021-07-12T17:23:51.000Z,3.0091875,101.8025625,,N/A,,,,,,Food Bank is at GREEN CAMP STORE opposite Giant Prima Saujana Kajang (NOT in Giant).,,,,,,,,,,,0.6000000000000001,,,,,,2021-07-12T17:23:51.000Z
279,reczaTizboRyW9rKW,Food Bank by FLY Cafe & Tomyam,https://www.facebook.com/story.php?story_fbid=886851445375890&id=212959799431728,['English'],FLY Cafe & Tomyam,2021-06-19,['General Supplies'],['Self-Service'],"1pm-8pm, Mon-Sun","B 13(?), Jalan Sungai Merab",43000.0,Selangor,Kajang,"WPCM+VW Kajang, Selangor, Malaysia",['WhatsApp'],+60 13-380 7005,https://www.facebook.com/story.php?story_fbid=886851445375890&id=212959799431728,2021-06-19,usagiramen,Social Media Post,Initial Import,2021-07-12T17:30:25.000Z,2.9221874999999997,101.7348125,,FLY Cafe & Tomyam,,,,,,,,,,,,,,,,,0.7000000000000001,,,,,,2021-07-12T17:30:25.000Z
280,recbUbr8uHGIStIh1,Food Bank by Fat Boss Fish Ball Yong Tau Fu,https://www.facebook.com/groups/oneforallmalaysia/permalink/820826911903952/,['English'],Fat Boss Fish Ball Yong Tau Fu,2021-07-01,['General Supplies'],['Self-Service'],"12 pm-3pm, Mon-Sun","50, Jalan 1/10, Bandar Teknologi Kajang",43500.0,Selangor,Semenyih,"XRCH+95 Semenyih, Selangor, Malaysia",['Call'],+60 10-3131314,https://www.facebook.com/groups/oneforallmalaysia/permalink/820826911903952/,2021-07-01,usagiramen,Social Media Post,Initial Import,2021-07-12T17:34:34.000Z,2.9709375,101.8279375,,Fat Boss Fish Ball Yong Tau Fu,,,,,,,,,,,,,,,,,1.0,,,,,,2021-07-12T17:34:34.000Z
